"","gene","TCGA","AUS","CA","TCGA2","AUS2","CA2","sum","abs"
"3931","ENSG00000117640",0.0670160526267018,0.0477659935428578,0.047705174650539,1,1,1,3,3
"3934","ENSG00000117676",0.0249612927719625,0.0220666660178566,0.00720089262342061,1,1,1,3,3
"3938","ENSG00000117707",0.465601410998131,0.0853536331035718,0.27844945952943,1,1,1,3,3
"3952","ENSG00000117984",-0.0521007393137509,-0.0737688967035712,-0.240305232453313,-1,-1,-1,-3,3
"3953","ENSG00000118004",0.0339787795791722,0.443564380889286,0.560002234969183,1,1,1,3,3
"3954","ENSG00000118007",0.248356666372496,0.124932039596429,0.0513482647889054,1,1,1,3,3
"3964","ENSG00000118197",0.0359624178461946,0.117353477160714,0.155193214352234,1,1,1,3,3
"3972","ENSG00000118271",-0.407900589213084,-0.973894470089285,-0.629263776022189,-1,-1,-1,-3,3
"3982","ENSG00000118412",0.136637226073165,0.161145056864286,0.0478374341734975,1,1,1,3,3
"3987","ENSG00000118482",0.112895389781576,0.206963271735713,0.067844691049924,1,1,1,3,3
"3988","ENSG00000118495",0.194631986390387,0.215941014160714,0.0137091881587059,1,1,1,3,3
"3989","ENSG00000118496",0.081916701238451,0.0334632082964283,0.0871443768779665,1,1,1,3,3
"3998","ENSG00000118557",0.0593660922769025,0.177491665878571,0.163340150396302,1,1,1,3,3
"4008","ENSG00000118690",0.161528390788251,0.101526981225,0.018809756542681,1,1,1,3,3
"4010","ENSG00000118707",-0.00553792739305692,-0.00956467117857152,-0.061392088602465,-1,-1,-1,-3,3
"4013","ENSG00000118785",0.189236186986649,0.476887025078572,0.210149651742682,1,1,1,3,3
"4025","ENSG00000118960",0.0543321654958611,0.268941468714286,0.0960148878043148,1,1,1,3,3
"4026","ENSG00000118961",0.0341030736779704,0.109380468232143,0.0945072519235746,1,1,1,3,3
"4027","ENSG00000118965",0.134952856132977,0.00755164345714299,0.026279485039753,1,1,1,3,3
"4034","ENSG00000119042",-0.0450666400130841,-0.302360894575,-0.191300649889676,-1,-1,-1,-3,3
"4038","ENSG00000119138",0.139213990330575,0.189637156842857,0.197863519392296,1,1,1,3,3
"4052","ENSG00000119335",-0.00489999556555354,-0.182356687385715,-0.0180206231402149,-1,-1,-1,-3,3
"4054","ENSG00000119392",-0.0266629604448596,-0.12548016675,-0.0467420597667179,-1,-1,-1,-3,3
"4061","ENSG00000119411",0.125738095252604,0.136720238110715,0.0998018197454549,1,1,1,3,3
"4068","ENSG00000119508",0.350965798268625,0.0411634860285712,0.411589792791063,1,1,1,3,3
"4069","ENSG00000119509",0.0669091872168224,0.00485892330357185,0.00601389741170966,1,1,1,3,3
"4073","ENSG00000119535",0.0977337494224297,0.0573378712428569,0.0527607322067798,1,1,1,3,3
"4083","ENSG00000119632",-0.21268656879279,-0.274384555335715,-0.040937262857935,-1,-1,-1,-3,3
"4094","ENSG00000119685",0.107121750476903,0.0721320454142855,0.0196064044468409,1,1,1,3,3
"4095","ENSG00000119686",0.0534161282360479,0.149719843060714,0.196933633597535,1,1,1,3,3
"4110","ENSG00000119760",0.00450390881495366,0.141356216785715,0.0222755579510014,1,1,1,3,3
"4112","ENSG00000119772",0.0626954016064083,0.00205944654285695,0.0938860774107857,1,1,1,3,3
"4119","ENSG00000119820",-0.0324977563137523,-0.03683720165,-0.0215323809744223,-1,-1,-1,-3,3
"4120","ENSG00000119844",0.0731714244646193,0.0166233792142858,0.0267283135158705,1,1,1,3,3
"4123","ENSG00000119866",-0.0219512378237652,-0.156825589321429,-0.189066663451464,-1,-1,-1,-3,3
"4126","ENSG00000119899",0.000168735878237847,0.0681988767107145,0.128136765529122,1,1,1,3,3
"4137","ENSG00000119953",-0.0376713451391195,-0.0179447587750001,-0.00729024369460785,-1,-1,-1,-3,3
"4138","ENSG00000119965",-0.0891052200317759,-0.0944951888464285,-0.0106717837103236,-1,-1,-1,-3,3
"4147","ENSG00000120057",0.530629424983979,0.565732303996429,0.291765290633898,1,1,1,3,3
"4149","ENSG00000120071",0.101966502897997,0.180609993242857,0.0228707831519266,1,1,1,3,3
"4156","ENSG00000120158",-0.00131555104032,-0.0903274524714286,-0.00498388614360579,-1,-1,-1,-3,3
"4170","ENSG00000120324",-0.0961057175850466,-0.0371236706714289,-0.383771109401233,-1,-1,-1,-3,3
"4182","ENSG00000120509",-0.0419518645644859,-0.00791729070357139,-0.0563619134847455,-1,-1,-1,-3,3
"4190","ENSG00000120647",0.0779741134421892,0.158208104353571,0.00980249078890605,1,1,1,3,3
"4191","ENSG00000120656",0.0986537443380513,0.0566372429749995,0.0500207296893675,1,1,1,3,3
"4193","ENSG00000120659",-0.363379233240854,-0.681194229525,-0.21659629065547,-1,-1,-1,-3,3
"4195","ENSG00000120675",-0.153260413085447,-0.0453178574785715,-0.208087160244376,-1,-1,-1,-3,3
"4196","ENSG00000120685",0.0216021921345799,0.136051669939286,0.0132616507146386,1,1,1,3,3
"4200","ENSG00000120693",0.466718539234446,0.0751190658821432,0.182725211539908,1,1,1,3,3
"4209","ENSG00000120727",0.0742767843017358,0.0429952583678572,0.00266978192326661,1,1,1,3,3
"4211","ENSG00000120738",-0.106280747410146,-0.132050120517857,-0.0403992703118643,-1,-1,-1,-3,3
"4213","ENSG00000120756",0.0405155783068087,0.0385862396499999,0.13892120527057,1,1,1,3,3
"4218","ENSG00000120805",-0.0422788732360484,-0.0973039427178568,-0.161313882842835,-1,-1,-1,-3,3
"4223","ENSG00000120860",-0.0586490344779707,-0.0142013700857149,-0.185875327817565,-1,-1,-1,-3,3
"4229","ENSG00000120910",-0.00435215260694299,-0.00779510672500017,-0.0912609639485362,-1,-1,-1,-3,3
"4230","ENSG00000120913",-0.0504461447863811,-0.171125355407143,-0.0371992210517726,-1,-1,-1,-3,3
"4240","ENSG00000121058",-0.0443803528907871,-0.0589719373535713,-0.0296447696098614,-1,-1,-1,-3,3
"4257","ENSG00000121350",-0.0675839777604805,-0.331677317657142,-0.0731421003571642,-1,-1,-1,-3,3
"4260","ENSG00000121390",-0.110119052554339,-0.0613533906785708,-0.112938110541756,-1,-1,-1,-3,3
"4262","ENSG00000121413",0.0644652390058749,0.0467991260392857,0.249855939810478,1,1,1,3,3
"4265","ENSG00000121454",0.215091170024833,0.263961235753571,0.104123715387981,1,1,1,3,3
"4269","ENSG00000121552",-0.445867932112951,-0.911094058621429,-0.226755245863482,-1,-1,-1,-3,3
"4271","ENSG00000121578",-0.0829420090157544,-0.286736772278571,-0.0503351994782744,-1,-1,-1,-3,3
"4274","ENSG00000121621",-0.0526116460881174,-0.202587379864286,-0.0756692988043142,-1,-1,-1,-3,3
"4278","ENSG00000121680",-0.263041868338852,-0.0524822837714281,-0.0885897834194145,-1,-1,-1,-3,3
"4286","ENSG00000121769",0.200677541452337,0.414046455185714,0.110445684291525,1,1,1,3,3
"4296","ENSG00000121898",0.0754285535975967,0.206164759975,0.65475050860339,1,1,1,3,3
"4299","ENSG00000121904",-0.100309798440855,-0.252393067228572,-0.113744601905085,-1,-1,-1,-3,3
"4302","ENSG00000121957",0.00476195806248292,0.166122312450001,0.124307221353467,1,1,1,3,3
"4304","ENSG00000121966",0.120145356918024,0.269059466482142,0.100714631523267,1,1,1,3,3
"4319","ENSG00000122203",0.0138534423455274,0.0301013359499995,0.0143874106690296,1,1,1,3,3
"4324","ENSG00000122359",-0.169315414318826,-0.0458584987107145,-0.0297699609260391,-1,-1,-1,-3,3
"4327","ENSG00000122390",-0.00633410365927922,-0.0533515885714291,-0.0546654819848991,-1,-1,-1,-3,3
"4328","ENSG00000122406",0.00492623700293748,0.000863938685712995,0.104304704333744,1,1,1,3,3
"4331","ENSG00000122477",0.146389581048331,0.569644022389286,0.0449265152089369,1,1,1,3,3
"4341","ENSG00000122547",0.0724190664160211,0.271982054007143,0.0484554104434514,1,1,1,3,3
"4342","ENSG00000122550",0.0928111326307075,0.0247738395071426,0.0348261619389829,1,1,1,3,3
"4349","ENSG00000122642",0.127609919201603,0.0436009097500012,0.0230864440295839,1,1,1,3,3
"4354","ENSG00000122691",-0.218268995795728,-0.197917993378572,-0.00761758784776578,-1,-1,-1,-3,3
"4362","ENSG00000122778",0.168011972144994,0.324637485017857,0.189394054590139,1,1,1,3,3
"4366","ENSG00000122861",-0.0501728985700929,-0.112359553346428,-0.309676299509091,-1,-1,-1,-3,3
"4369","ENSG00000122870",0.650453899033111,0.0470945964821432,0.141277190624962,1,1,1,3,3
"4372","ENSG00000122882",-0.0226851853757006,-0.0358641511500002,-0.0614769538958395,-1,-1,-1,-3,3
"4374","ENSG00000122912",-0.139712369221629,-0.159653859182143,-0.087459650037288,-1,-1,-1,-3,3
"4379","ENSG00000122971",-0.125360767917223,-0.0345304473821422,-0.00137543336795076,-1,-1,-1,-3,3
"4380","ENSG00000122986",-0.0041609625551402,-0.125013651432143,-0.344156913593837,-1,-1,-1,-3,3
"4381","ENSG00000123064",-0.142975126774099,-0.0729873853607135,-0.0434258268563941,-1,-1,-1,-3,3
"4398","ENSG00000123159",-0.258923523946596,-0.00566252045000049,-0.218299154761787,-1,-1,-1,-3,3
"4399","ENSG00000123178",-0.135706054168758,-0.180945820117857,-0.015598992147611,-1,-1,-1,-3,3
"4401","ENSG00000123191",0.0923107006702271,0.187204411067857,0.190089211041602,1,1,1,3,3
"4403","ENSG00000123213",0.237311953170894,0.182699393567857,0.02976894284037,1,1,1,3,3
"4420","ENSG00000123395",-0.0520106068435249,-0.225120976928571,-0.0855486099485363,-1,-1,-1,-3,3
"4429","ENSG00000123500",0.0992617088894523,0.0847692490642853,0.0334155567747301,1,1,1,3,3
"4448","ENSG00000123737",-0.0710580376058747,-0.0746813840142861,-0.0015246173849004,-1,-1,-1,-3,3
"4450","ENSG00000123810",-0.0842145580256344,-0.154948538046428,-0.0155179838970727,-1,-1,-1,-3,3
"4463","ENSG00000124006",-0.0700782847142865,-0.0888110927749999,-0.132678215161171,-1,-1,-1,-3,3
"4469","ENSG00000124107",-0.464270133973566,-0.222248264089285,-0.0605852126104782,-1,-1,-1,-3,3
"4473","ENSG00000124134",-0.165664487082243,-0.310804406585714,-0.00186873171278901,-1,-1,-1,-3,3
"4474","ENSG00000124145",-0.082443773750601,-0.299420906839286,-0.0974796549063175,-1,-1,-1,-3,3
"4482","ENSG00000124181",0.0113193358931909,0.00622922115714264,0.00408602726163299,1,1,1,3,3
"4484","ENSG00000124193",-0.000681411801334519,-0.119502357960714,-0.0239167437337446,-1,-1,-1,-3,3
"4490","ENSG00000124212",0.436821612722296,0.243103527175,0.408114990016641,1,1,1,3,3
"4503","ENSG00000124275",0.0396202698029366,0.131689384332143,0.00403905596671805,1,1,1,3,3
"4504","ENSG00000124279",0.0169204859727636,0.0443939396999999,0.161760262134052,1,1,1,3,3
"4508","ENSG00000124356",-0.000355627113217238,-0.0311862200821427,-0.0665073844107855,-1,-1,-1,-3,3
"4514","ENSG00000124406",0.1553266037498,0.151866331792857,0.0101837734345143,1,1,1,3,3
"4515","ENSG00000124422",0.0149858356934587,0.0127699872357141,0.0868259042295847,1,1,1,3,3
"4517","ENSG00000124440",0.0467122266550066,0.462887128353571,0.0145162231241911,1,1,1,3,3
"4524","ENSG00000124508",0.129653026544994,0.165090153882143,0.0887236133503846,1,1,1,3,3
"4537","ENSG00000124596",0.0440679099268353,0.118015940610714,0.118459778195377,1,1,1,3,3
"4546","ENSG00000124664",0.040468110874766,0.454514979628572,0.00197055918582478,1,1,1,3,3
"4550","ENSG00000124731",0.169248657718024,0.181735375960714,0.179054283973189,1,1,1,3,3
"4557","ENSG00000124782",0.0308763726397867,0.221020626575001,0.0265358747087827,1,1,1,3,3
"4562","ENSG00000124788",0.101839841124166,0.0633966295750001,0.0470575710761176,1,1,1,3,3
"4564","ENSG00000124795",0.0301876474312417,0.145492408717857,0.180813659825271,1,1,1,3,3
"4569","ENSG00000124875",0.499417631147664,0.442984380496429,0.311476823620031,1,1,1,3,3
"4572","ENSG00000124939",-0.459599634879306,-0.859727969242857,-0.435163550780894,-1,-1,-1,-3,3
"4577","ENSG00000125122",-0.0833082231396531,-0.125055888167857,-0.195022476884746,-1,-1,-1,-3,3
"4579","ENSG00000125144",0.329707944060347,0.514875937882143,0.292028155171341,1,1,1,3,3
"4580","ENSG00000125148",0.121762435273164,0.143146306125,0.0500276536828963,1,1,1,3,3
"4584","ENSG00000125207",-0.159569932383445,-1.00752680970714,-0.118521145483513,-1,-1,-1,-3,3
"4591","ENSG00000125285",-0.26810813166462,-0.530436755539286,-0.488413927086287,-1,-1,-1,-3,3
"4592","ENSG00000125304",0.0876085972686251,0.0277375658535721,0.056667116654852,1,1,1,3,3
"4594","ENSG00000125347",-0.0459428293118824,-0.153240819875,-0.00885865469152591,-1,-1,-1,-3,3
"4597","ENSG00000125354",0.0368314169014683,0.0624002585964289,0.0371433797624041,1,1,1,3,3
"4605","ENSG00000125430",0.122323692591722,0.0575077278428564,0.332602044473344,1,1,1,3,3
"4609","ENSG00000125449",-0.0226904230894522,-0.151070887782143,-0.0164896127303544,-1,-1,-1,-3,3
"4618","ENSG00000125503",-0.127364397987717,-0.0194598813999995,-0.0266271653152543,-1,-1,-1,-3,3
"4619","ENSG00000125505",-0.130634580723097,-0.0514883193571425,-0.137175178720185,-1,-1,-1,-3,3
"4621","ENSG00000125520",-0.0721596407396525,-0.119100828375,-0.0355393933423729,-1,-1,-1,-3,3
"4623","ENSG00000125534",-0.252140082510547,-0.143103238475,-0.0568264072622497,-1,-1,-1,-3,3
"4629","ENSG00000125633",0.0891100189845124,0.136176266032143,0.0382889351821269,1,1,1,3,3
"4636","ENSG00000125675",-0.0363052028913218,-0.309931731089286,-0.585372832372573,-1,-1,-1,-3,3
"4638","ENSG00000125686",0.150915332181041,0.00372095223571467,0.169792087686903,1,1,1,3,3
"4641","ENSG00000125730",0.0872910786250998,0.427251424028572,0.344457265030201,1,1,1,3,3
"4648","ENSG00000125746",-0.228658398582644,-0.0157851389857147,-0.0341903712539295,-1,-1,-1,-3,3
"4656","ENSG00000125812",-0.039487565302804,-0.177914018260714,-0.0766316503448383,-1,-1,-1,-3,3
"4660","ENSG00000125821",-0.21819531505928,-0.0163532773285713,-0.0938927808942989,-1,-1,-1,-3,3
"4661","ENSG00000125826",-0.205476432516154,-0.00863971877500003,-0.094754790670879,-1,-1,-1,-3,3
"4667","ENSG00000125844",-0.0956026933986642,-0.092373637303572,-0.0184521076656381,-1,-1,-1,-3,3
"4672","ENSG00000125851",-0.434691667687049,-0.513844089482143,-0.167596151628967,-1,-1,-1,-3,3
"4676","ENSG00000125869",-0.230426021103872,-0.243675284846429,-0.0331760107392913,-1,-1,-1,-3,3
"4685","ENSG00000125912",-0.230574854928438,-0.0651788594678573,-0.00235682267180248,-1,-1,-1,-3,3
"4688","ENSG00000125952",-0.0064653684448599,-0.0617198877428571,-0.00594422396425287,-1,-1,-1,-3,3
"4695","ENSG00000125977",-0.0394716915345796,-0.158379587460713,-0.0432608024773495,-1,-1,-1,-3,3
"4708","ENSG00000126107",-0.0764970619935914,-0.0515028724357141,-0.0769616601285055,-1,-1,-1,-3,3
"4710","ENSG00000126215",-0.0502305439092128,-0.0419194573464283,-0.177084818516179,-1,-1,-1,-3,3
"4711","ENSG00000126216",0.0195802073989313,0.198174374467857,0.0703181147630199,1,1,1,3,3
"4712","ENSG00000126217",0.14192532794526,0.255357016546428,0.074873127688444,1,1,1,3,3
"4716","ENSG00000126247",-0.11925227980721,-0.0290535620178574,-0.201236206962095,-1,-1,-1,-3,3
"4718","ENSG00000126254",-0.139976183484111,-0.00708694566428569,-0.0445333555223417,-1,-1,-1,-3,3
"4719","ENSG00000126259",0.20568372673992,0.12479928955,0.312506038563328,1,1,1,3,3
"4722","ENSG00000126351",0.180249508818958,0.162734910382142,0.0897532808132508,1,1,1,3,3
"4723","ENSG00000126368",-0.129640123329772,-0.00523719595714223,-0.416384969617257,-1,-1,-1,-3,3
"4724","ENSG00000126391",-0.0626926093332445,-0.0293415536749997,-0.0483953155479195,-1,-1,-1,-3,3
"4727","ENSG00000126456",-0.190735769449933,-0.0559115130892858,-0.159343379027735,-1,-1,-1,-3,3
"4730","ENSG00000126460",-0.213628753363685,-0.100747437560714,-0.166070026420338,-1,-1,-1,-3,3
"4731","ENSG00000126461",-0.167682046642724,-0.110631674117857,-0.0161660579679506,-1,-1,-1,-3,3
"4732","ENSG00000126464",-0.106671728683044,-0.0264048254142857,-0.164166056979353,-1,-1,-1,-3,3
"4735","ENSG00000126524",0.0618708420766358,0.037974425971429,0.021674318550077,1,1,1,3,3
"4749","ENSG00000126773",0.149577043578105,0.000652928750000115,0.0247539748120191,1,1,1,3,3
"4750","ENSG00000126775",0.0940551795311082,0.192744358057142,0.00392735222989238,1,1,1,3,3
"4751","ENSG00000126777",0.0839519898272378,0.132510396489286,0.0985663216101695,1,1,1,3,3
"4755","ENSG00000126790",0.0293965482694261,0.0360411769071427,0.00410818216302022,1,1,1,3,3
"4761","ENSG00000126858",0.164508855321495,0.0309937198821428,0.0703247782551619,1,1,1,3,3
"4765","ENSG00000126883",-0.0373467727773038,-0.0388296800142864,-0.0533572873127905,-1,-1,-1,-3,3
"4766","ENSG00000126903",-0.0736721943917225,-0.0152623303821429,-0.159936802853005,-1,-1,-1,-3,3
"4767","ENSG00000126934",-0.223566475544725,-0.0450739939642855,-0.116977218842527,-1,-1,-1,-3,3
"4769","ENSG00000126947",0.0592968900304411,0.0297252317964292,0.00366222993959919,1,1,1,3,3
"4780","ENSG00000127129",0.0879178761471295,0.710217583060714,0.245827005736826,1,1,1,3,3
"4781","ENSG00000127152",0.0996370483420561,0.235008547660714,0.102374930292758,1,1,1,3,3
"4784","ENSG00000127241",-0.0350998981327102,-0.181454634614286,-0.299957268315254,-1,-1,-1,-3,3
"4787","ENSG00000127314",-0.0512695531874501,-0.105297515389285,-0.0924324760403694,-1,-1,-1,-3,3
"4796","ENSG00000127415",-0.23640733214259,-0.0788539068071428,-0.280878254059476,-1,-1,-1,-3,3
"4797","ENSG00000127418",-0.093883139798665,-0.0593760763464282,-0.206277340438213,-1,-1,-1,-3,3
"4798","ENSG00000127419",-0.229175223968224,-0.0393895860928577,-0.225469513338983,-1,-1,-1,-3,3
"4809","ENSG00000127528",-0.32271430147984,-0.124063234889285,-0.123876456530047,-1,-1,-1,-3,3
"4810","ENSG00000127533",0.237773959251268,0.354357554635714,0.101090558037288,1,1,1,3,3
"4812","ENSG00000127554",-0.0904446857409882,-0.00849741191071463,-0.0337712049571648,-1,-1,-1,-3,3
"4822","ENSG00000127720",-0.0602985584953268,-0.00287459762142905,-0.0742202214043139,-1,-1,-1,-3,3
"4833","ENSG00000127922",-0.114645855818424,-0.127547604532143,-0.00542776771032383,-1,-1,-1,-3,3
"4834","ENSG00000127946",0.123005707309479,0.0785038954428572,0.0761527893636362,1,1,1,3,3
"4835","ENSG00000127947",0.0223875230921227,0.306774878310715,0.0165442113041596,1,1,1,3,3
"4843","ENSG00000127993",0.189057231713218,0.229999235675,0.0147702364456093,1,1,1,3,3
"4854","ENSG00000128203",-0.4770470034,-0.206554587189286,-0.0370405186927583,-1,-1,-1,-3,3
"4870","ENSG00000128342",-0.180836386689186,-0.209169482992857,-0.0776523077587061,-1,-1,-1,-3,3
"4872","ENSG00000128408",0.220881399292657,0.343360940196429,0.286071726190139,1,1,1,3,3
"4874","ENSG00000128463",-0.0793514323193589,-0.0796073931071426,-0.0664473027408317,-1,-1,-1,-3,3
"4876","ENSG00000128512",0.25303354737036,0.0629796628107151,0.173018106809861,1,1,1,3,3
"4882","ENSG00000128573",0.526445689092657,0.00325125811785698,0.34288520316641,1,1,1,3,3
"4892","ENSG00000128604",-0.0639598441198936,-0.166936627121428,-0.181121951915562,-1,-1,-1,-3,3
"4899","ENSG00000128655",0.114179961004273,0.485317154003571,0.0313850512841292,1,1,1,3,3
"4910","ENSG00000128815",0.160940784988251,0.0457521692357137,0.253265757000617,1,1,1,3,3
"4923","ENSG00000128928",-0.0180978418493991,-0.0967960298142856,-0.0825949241060098,-1,-1,-1,-3,3
"4924","ENSG00000128944",-0.0217499571174899,-0.0162720213607139,-0.0435832640933747,-1,-1,-1,-3,3
"4925","ENSG00000128951",-0.0805913694437921,-0.047120057560714,-0.0461767745531585,-1,-1,-1,-3,3
"4933","ENSG00000129038",-0.209509072641121,-0.0999785767678576,-0.0116398253032362,-1,-1,-1,-3,3
"4938","ENSG00000129084",-0.0529409897012014,-0.133344855042857,-0.0380226350394457,-1,-1,-1,-3,3
"4945","ENSG00000129187",-7.8281829638982e-05,-0.0783574624250001,-0.0728189055016948,-1,-1,-1,-3,3
"4959","ENSG00000129354",-0.322347145868357,-0.0236309190928576,-0.0550293250311249,-1,-1,-1,-3,3
"4961","ENSG00000129422",0.155627873881709,0.22419844155,0.158504101696456,1,1,1,3,3
"4972","ENSG00000129484",0.00496057704192321,0.038579017689286,0.0648401766169489,1,1,1,3,3
"4994","ENSG00000129757",-0.13756944485287,-0.0859260794892851,-0.224713733809862,-1,-1,-1,-3,3
"4996","ENSG00000129824",-0.930912843438451,-1.06864298061429,-0.35603543112265,-1,-1,-1,-3,3
"4997","ENSG00000129911",-0.252354813854473,-0.033717877071429,-0.328030237189522,-1,-1,-1,-3,3
